date,description,amount,category,id,is_resolved
2024-03-04,Gift,28572.49,Income,cb365c9a-1104-4cba-a45d-9864c7966a7d,False
2024-03-04,Zomato Order,-2773.26,Food,3af9fb0c-0f2e-4964-a169-8d6938ecdeda,False
2024-03-05,Uber Ride,-1045.18,Transportation,8d2b22be-0e94-4b11-942e-e9f899b68e68,False
2024-03-05,Amazon Order,-3745.43,Shopping,f7cb31e9-2ae7-4f3f-bb8c-1f525e7ab593,False
2024-03-05,Lab Tests,-1962.26,Healthcare,c2d6ab34-2607-470a-bd46-730791bd9af7,False
2024-03-05,Cafe Coffee Day,-849.92,Food,e85b94c9-0cad-4065-a24c-a7f8adc5c611,False
2024-03-05,Freelance Project,44087.98,Income,35b50e43-e065-4b5d-9249-290504a860ed,False
2024-03-06,Salary,47174.03,Income,8a0f851a-05a6-4e8c-bf43-6d280fc625bf,False
2024-03-06,Investment Dividend,38358.29,Income,8b265e52-740b-4e48-b971-d40800ae81e5,False
2024-03-06,Internet Plan,-4501.79,Utilities,e33b9a86-c877-47df-b167-aa434e568116,False
2024-03-06,College Fees,-1305.82,Education,534b395f-1691-4433-95ec-8d3812c4593e,False
2024-03-06,Electricity Bill,-1615.42,Utilities,ba56e632-7f5b-4c6d-8645-200498a5fb82,False
2024-03-06,Netflix Subscription,-1272.43,Entertainment,9e691356-acb1-4ad9-8ccf-a062dda05100,False
2024-03-06,Charity,-3799.88,Other,563909e8-69c6-46cc-a256-7eeeab9725d2,False
2024-03-06,College Fees,-3988.36,Education,231badc2-d949-42eb-8d89-6fffd721e8ab,False
2024-03-07,Electricity Bill,-1831.0,Utilities,016a0bf0-ae63-4e3e-9ee1-873b04ed947a,False
2024-03-07,Miscellaneous,-3891.97,Other,c2e1dda3-7a5e-43ec-85fc-96c807e43000,False
2024-03-07,Salary,41177.8,Income,e1efce68-e15c-415b-97ae-984d7dd6b740,False
2024-03-07,Pharmacy,-1131.33,Healthcare,940e3aa1-1b56-404f-8bce-51e0e4e35a76,False
2024-03-07,Concert Pass,-4185.62,Entertainment,bad4dbd3-703f-4841-8b28-2492339d0154,False
2024-03-07,Electricity Bill,-3316.61,Utilities,0dc936a0-71d1-4d1c-9e68-8ca4be213839,False
2024-03-07,Restaurant Bill,-3467.82,Food,0168c1f7-f973-418b-b545-fd46bf802258,False
2024-03-07,Cafe Coffee Day,-2987.53,Food,25224ef5-32a7-4453-852e-549d83fd5a1c,False
2024-03-07,Movie Tickets,-3862.46,Entertainment,583c8208-66ff-4ef0-a97f-8754118d1f63,False
2024-03-08,Udemy Course,-3525.51,Education,90c1e442-e8d4-4507-804d-1ad28c3c673a,False
2024-03-08,Pizza Hut,-3379.16,Food,adc8f632-c081-44e8-bbb1-810e83c092b0,False
2024-03-08,Workshop Fee,-2316.46,Education,475102ce-d142-4c72-aabe-53ee15cd292b,False
2024-03-08,Amazon Order,-1293.38,Shopping,96a5c7c3-8785-4e5a-988c-8ac8d9ee2f31,False
2024-03-08,Spotify Premium,-4806.7,Entertainment,65750349-f075-4d22-9a1b-9dce98fd062c,False
2024-03-08,Workshop Fee,-1779.73,Education,c2f59f63-f388-4df6-b52b-35f6c4146e7e,False
2024-03-08,Health Insurance,-607.74,Healthcare,f2f86d6a-0514-46ab-be70-7d020a9bc38b,False
2024-03-08,Cafe Coffee Day,-3217.95,Food,cf7a8687-6181-4e44-b882-d394cb8cd7ec,False
2024-03-08,Netflix Subscription,-2823.1,Entertainment,cc0aeee0-04f1-4ef8-a21a-92f01182b7c6,False
2024-03-08,Flipkart Purchase,-2781.55,Shopping,6aa632c8-4e23-49a5-96fc-02be760a297b,False
2024-03-08,Lab Tests,-419.87,Healthcare,d8fa4666-e445-409b-86c5-bb9d00bf5c1a,False
2024-03-09,Refund,44518.48,Income,d09371ed-b119-4fe6-974f-1f1bbe4e6d08,False
2024-03-09,Udemy Course,-4764.34,Education,61e8ecf9-ef93-4d74-b109-28daf5f08e1e,True
2024-03-09,Spotify Premium,-951.21,Entertainment,7fcd486d-f88a-47d8-93c5-9340b5c28f1e,False
2024-03-09,Gym Membership,-758.96,Healthcare,b9b513cd-ebb2-4a9e-b7de-dee0245e16a1,False
2024-03-09,Gym Membership,-854.2,Healthcare,a4f8524f-d631-4fda-85cc-209d0bdfd04f,False
2024-03-09,Udemy Course,-4031.72,Education,aa194d2e-3a67-4991-99ab-a5c54b4152d4,False
2024-03-09,Refund,5390.7,Income,af7e83a2-2d1f-43df-98ac-ffcde35d4fb7,False
2024-03-09,Amazon Order,-2429.26,Shopping,7f19f9b3-4d65-463c-accc-f3664ebdab8f,False
2024-03-10,Refund,33267.6,Income,d494f8ac-c6b6-4489-a8e3-f67b34ec9e79,False
2024-03-10,Udemy Course,-1923.67,Education,8413f01c-e08a-4392-9446-240cb80168d7,False
2024-03-10,Refund,47426.64,Income,4bb7f216-b9b5-410d-bd93-94571a6a0758,False
2024-03-10,Pharmacy,-1732.78,Healthcare,689c0736-be5f-4e88-b590-c786781cd6a6,False
2024-03-10,Restaurant Bill,-3025.75,Food,107d758d-c9b9-4484-8775-c68bee25dbf1,False
2024-03-11,Pizza Hut,-1023.5,Food,9add4121-659b-4f4c-a2dd-5a3e4841ba40,False
2024-03-11,Refund,7791.24,Income,f7ba67ac-3e1f-4eb6-bbb5-7f3c7458585a,False
2024-03-11,Investment Dividend,32414.8,Income,de4b01c9-e763-4d47-a250-f5afd4a64a2c,False
2024-03-11,Electricity Bill,-2181.28,Utilities,8adcbd49-5f3d-4525-95e2-3aebbaa50710,False
2024-03-11,Gym Membership,-2692.71,Healthcare,67bf59d6-a924-4f83-b0bc-ad5a3b415e94,False
2024-03-11,Amazon Order,-881.42,Shopping,d80b573e-6a0c-4ca9-95c5-7a090c5f74a1,False
2024-03-11,Car Maintenance,-2149.16,Transportation,7f5cde32-6b6c-45e2-ab23-8008e31ae213,False
2024-03-12,Video Game,-2952.09,Entertainment,d9233859-a389-420e-8195-848e4ed5b592,False
2024-03-12,Gym Membership,-1172.57,Healthcare,6f52cc31-f2ee-4a1f-b08b-901330697fc9,False
2024-03-12,Concert Pass,-548.58,Entertainment,8d5e238f-79eb-46bd-bad1-0015f0052f56,False
2024-03-12,Car Maintenance,-2694.17,Transportation,65c80358-ea7b-44b5-a751-3956947cc15a,False
2024-03-13,Netflix Subscription,-1611.66,Entertainment,7b45a1bb-6d97-4664-9a97-1ce01095b1c2,False
2024-03-13,Random Purchase,-3919.49,Other,0b0b39d6-df3b-4425-9abc-0abc2dcb82b0,False
2024-03-13,College Fees,-2093.57,Education,20d69be1-40a3-4624-ad53-d053a787be4b,False
2024-03-13,Doctor Consultation,-4676.21,Healthcare,eb4a643a-7619-4e9c-a5f5-f951961d5032,False
2024-03-13,Random Purchase,-2657.96,Other,469d44e3-6bf0-4fac-afba-24fe8fab4a6a,False
2024-03-14,Loan Repayment,-3975.7,Other,529dcfa9-a638-4e97-9e58-81f3c8e78eb8,False
2024-03-14,Udemy Course,-101.78,Education,4f4b0263-554e-4a01-bb7f-8577df44eca0,False
2024-03-14,Refund,5119.72,Income,c72ddcf1-54ce-493e-96ad-6b7c5dc02114,False
2024-03-14,Salary,43197.19,Income,76af1ab9-4166-47a7-ac1e-88ebbff6e956,False
2024-03-14,Pharmacy,-349.02,Healthcare,d7bdbe96-81bb-40eb-9181-6fe99b57633f,False
2024-03-14,Udemy Course,-115.13,Education,570f80ca-bfa7-4221-a807-07969691cae8,False
2024-03-14,Stationery,-2409.14,Education,14c5e33d-78ee-41bc-9c0b-b6822bfb2bb3,False
2024-03-14,Books Cache,-624.91,Education,306507ae-e685-4000-8993-6949ce4797e6,False
2024-03-15,Petrol Pump,-3817.89,Transportation,f53ab95f-55a4-41f6-8ea2-314310409711,False
2024-03-15,Train Ticket,-1747.58,Transportation,7f61e962-07c8-4a97-bc6c-a2ebaff51e32,False
2024-03-15,Myntra Sale,-2449.98,Shopping,d519589d-e8fe-4ca0-ba48-9e6ab4ccca5a,False
2024-03-15,Refund,31376.82,Income,5aa8dc74-bb9b-4c06-9713-c52a6ff98e43,False
2024-03-16,Refund,43120.39,Income,7656c4d8-49cb-4657-8240-d82fafc14e10,False
2024-03-16,Bus Fare,-372.74,Transportation,be8de8c7-0307-454d-b38c-f22dc292fa5c,False
2024-03-16,Doctor Consultation,-3368.91,Healthcare,9667669a-d96f-485a-b1db-10ffafe60d8a,False
2024-03-16,Cafe Coffee Day,-2822.28,Food,ba9e2c2e-6e81-453e-9819-64c4fecb2dd9,False
2024-03-16,Doctor Consultation,-3059.49,Healthcare,a7b5a203-8a17-4525-8ea9-61069257fbc6,False
2024-03-16,Lab Tests,-1214.79,Healthcare,9d9d2951-edde-4c3b-9de5-66c97a87916c,False
2024-03-16,Train Ticket,-813.73,Transportation,d17efddb-052c-49f7-a92b-5a820e854834,False
2024-03-17,Pharmacy,-4985.05,Healthcare,ea2bd1ea-e610-4ec8-83b7-f13dfbfe61bf,True
2024-03-17,Myntra Sale,-4213.95,Shopping,5892d207-71a5-48a3-9d8b-1e7608c459d6,False
2024-03-17,Lab Tests,-4998.32,Healthcare,b2423357-96bb-43bc-bd68-133b1a7219d1,True
2024-03-17,Uber Ride,-557.36,Transportation,02d08296-b159-47f9-84d4-fb88e81b7fbc,False
2024-03-17,Freelance Project,31096.29,Income,fe46a2f2-77ec-4fa4-bf6a-0b74d32bad47,False
2024-03-17,Cafe Coffee Day,-2751.85,Food,9c640875-248e-4d27-9fec-a3c7af3a251b,False
2024-03-17,Miscellaneous,-2377.02,Other,4ffcc589-1493-43aa-80e6-18d8b1d32950,False
2024-03-18,Udemy Course,-4980.44,Education,8810320a-6e37-4719-b3a2-b8a29c9a8a9c,True
2024-03-18,Pharmacy,-1133.82,Healthcare,e4517fc7-a5f3-4578-8eeb-46a02b8d8ea4,False
2024-03-18,Doctor Consultation,-1377.25,Healthcare,ca0eb6db-e933-4e4c-b6ae-a65e5c521074,False
2024-03-18,Clothing Mall,-4378.28,Shopping,1f03c8db-f00a-442a-be24-2e44bd606fe4,False
2024-03-18,Health Insurance,-1238.66,Healthcare,ec7db4d7-2b75-4582-902e-a3c260589b76,False
2024-03-18,Netflix Subscription,-986.08,Entertainment,f0ff174e-2607-4fb6-95d0-fab6ac611e24,False
2024-03-19,Flipkart Purchase,-4450.58,Shopping,f7b9ed6d-042e-4c83-9bec-10ba29d3366b,False
2024-03-19,Workshop Fee,-843.43,Education,d53ff7b1-8cd1-496b-afe3-f16892393299,False
2024-03-19,Electronics Store,-326.31,Shopping,23434ca4-116d-42d1-ab66-a34794c5c210,False
2024-03-19,Bus Fare,-1805.98,Transportation,71116fb5-9094-452f-af92-9ecd609291c7,False
2024-03-20,Movie Tickets,-3145.44,Entertainment,93ea5618-eac4-488b-ab48-52e1a0940f53,False
2024-03-20,Investment Dividend,12407.09,Income,cee6375b-7d6c-4455-8495-07d7f0ab6186,False
2024-03-20,Random Purchase,-1976.9,Other,34eb2246-39e9-4fe6-8c91-cd6a5b341bf3,False
2024-03-20,Freelance Project,34024.22,Income,b0c6692a-ba46-4400-bcb6-58ba638e65f0,False
2024-03-20,Grocery Store,-1065.5,Food,86bb7bf3-e37c-4152-9be0-3f05f7e19e42,False
2024-03-20,Petrol Pump,-1458.43,Transportation,5cc91422-c4b8-4702-b57f-c94dfc50bce0,False
2024-03-20,Train Ticket,-326.12,Transportation,3dfd76f9-4869-4c47-bcbb-67294321bd0e,False
2024-03-21,Zomato Order,-2277.2,Food,0d77ec90-5054-4142-b7ee-ce26053c9997,False
2024-03-21,Internet Plan,-4080.57,Utilities,a4b30d7d-c69c-4976-b600-1673faeeaab6,False
2024-03-21,Gas Cylinder,-4035.49,Utilities,3bc09b75-2fb4-4409-8295-69cf328a5f30,False
2024-03-21,Gift,36698.81,Income,588ab6a1-45fe-4313-946c-08cbd3d873f3,False
2024-03-21,College Fees,-4576.87,Education,0d36828e-b6bd-4bef-a847-862c460f14ba,False
2024-03-21,Udemy Course,-3925.01,Education,79efcfcc-7209-4d35-926c-c945833865ba,False
2024-03-21,Netflix Subscription,-4229.16,Entertainment,10a48075-81c3-4551-883b-ad6d36d1fa8f,False
2024-03-21,Netflix Subscription,-1598.31,Entertainment,c08829e3-920f-4db0-bbe6-5c10417470f6,False
2024-03-21,Doctor Consultation,-1400.85,Healthcare,1720accc-0737-4e45-9fe0-d1a89db7f0db,False
2024-03-21,Petrol Pump,-2324.16,Transportation,4d433750-dba7-49f9-acb5-3741d16123dc,False
2024-03-22,Myntra Sale,-2831.7,Shopping,4094d325-5610-432a-a104-6fbf9eb4a910,False
2024-03-22,Netflix Subscription,-1024.13,Entertainment,b6a67e03-db2f-4f5b-a1ec-40287c6f7af7,False
2024-03-22,Uber Ride,-4800.45,Transportation,faa60a8f-0052-4db9-af65-86ff20525108,False
2024-03-23,Workshop Fee,-930.1,Education,e242585f-d5c8-46c0-83cf-c064791ebf62,False
2024-03-23,Uber Ride,-2097.13,Transportation,9d085cad-5b2d-4f89-b2d5-3c8be0ec0a1d,False
2024-03-23,Gift,18340.25,Income,bc574766-885b-40b0-a6fa-b8f2c0c5c097,False
2024-03-24,Restaurant Bill,-4392.96,Food,e73bfb42-1c89-4861-9971-02a7835bea21,False
2024-03-24,Gift,21018.09,Income,c1522192-7bc1-4c59-9289-8b893f034c27,False
2024-03-24,Mobile Recharge,-62.66,Utilities,d9ac9139-b17e-44ee-83c0-c79212787d30,False
2024-03-24,Gym Membership,-1618.04,Healthcare,de8b8505-4516-486e-913d-ff3650ff954a,False
2024-03-24,Books Cache,-1442.04,Education,2266b19c-a6a8-452f-9842-0584ed33686e,False
2024-03-24,Train Ticket,-329.07,Transportation,60a2dca8-9e56-4d44-8e26-87d7cb4e1952,False
2024-03-24,Investment Dividend,44688.38,Income,2ba0b1c4-a6da-4e99-a19b-e43d64379ba0,False
2024-03-24,Charity,-4806.5,Other,c032d7f4-2f17-478e-a8bb-d2121b5d3a88,False
2024-03-24,Doctor Consultation,-3325.81,Healthcare,ca00edbd-c8a2-4af8-8c54-e5046c581e31,False
2024-03-24,Salary,47176.93,Income,3a8078bf-269c-4783-8ca1-42e6c766261c,False
2024-03-24,Lab Tests,-2383.95,Healthcare,998ae419-293c-4187-896b-2c5ae00ae164,False
2024-03-24,Train Ticket,-4276.39,Transportation,259f49ab-1fdb-433f-ab9f-759f0ecc51c4,False
2024-03-24,Loan Repayment,-4995.42,Other,df5f79c7-7102-470d-91c7-e6eaf13cfc10,False
2024-03-25,Books Cache,-3162.77,Education,1195db2c-51f5-4ba0-80db-4f46eda39a1f,False
2024-03-25,Charity,-1145.32,Other,a9b8567c-ee84-47f7-a87b-97c0ecce0142,False
2024-03-25,Netflix Subscription,-3836.25,Entertainment,1ae92e38-3c88-454b-b4bb-380561766d21,False
2024-03-25,Water Bill,-881.8,Utilities,7bd9167f-463d-45c3-8d6f-3c96e687680d,False
2024-03-25,Workshop Fee,-2346.06,Education,0683558c-b3ae-48d4-923f-f2062c363ebf,False
2024-03-25,Bus Fare,-4059.79,Transportation,a64c6cab-7c67-425f-954f-60b6ca057476,False
2024-03-25,Car Maintenance,-1430.14,Transportation,29dd4c66-321f-4b06-9cb8-5422f8d29ea1,False
2024-03-25,Amazon Order,-1673.26,Shopping,8ef6a8c1-9507-4ada-b6e6-f4d56a114f62,False
2024-03-26,Zomato Order,-2786.97,Food,dc81b083-91d8-437e-aa40-4cf5736dae2b,False
2024-03-26,Random Purchase,-3295.95,Other,f6206177-a602-4d6a-8f8a-a5a14b9901f8,False
2024-03-26,Clothing Mall,-2736.71,Shopping,00dae2a5-caa0-4271-b259-3355341acdfd,False
2024-03-26,Video Game,-1321.46,Entertainment,80b7c939-0ece-4321-94d9-cdbfbb68a813,False
2024-03-26,Lab Tests,-2001.02,Healthcare,38d3d348-27a6-44de-bdcd-60d7309f6a9f,False
2024-03-26,Electronics Store,-618.43,Shopping,82e65606-4961-47c1-b4af-38554f8aa634,False
2024-03-26,Water Bill,-2101.93,Utilities,4d4375ac-7e2b-49eb-a242-51f0080f96e8,False
2024-03-26,Stationery,-2390.52,Education,89c4ef53-7d9b-4163-801d-cac87bdb9175,False
2024-03-27,Investment Dividend,17315.18,Income,07a8409e-6efb-44bc-ab2c-d30e2da68f5c,False
2024-03-27,Gym Membership,-736.5,Healthcare,fec9dbb4-935d-4cc8-8979-03f7baeac6c8,False
2024-03-27,Mobile Recharge,-4853.16,Utilities,b59c5ddf-5af0-45ab-ae70-69ffa41fed25,False
2024-03-27,Spotify Premium,-2618.61,Entertainment,67a24c6a-8260-43c5-9a31-6d93e8c4bd90,False
2024-03-27,Gas Cylinder,-1300.41,Utilities,b880ff23-dc9d-4dba-a274-78a5042dc866,False
2024-03-27,Grocery Store,-731.43,Food,5b410761-fd3c-4858-b0bf-b53aa56c2c3a,False
2024-03-28,Car Maintenance,-2647.53,Transportation,deebdf3b-3ebe-499f-9efc-f39cb333489b,False
2024-03-28,Netflix Subscription,-2338.64,Entertainment,339163e9-db7c-4326-82e2-a5512805e14f,False
2024-03-28,Investment Dividend,47201.06,Income,f3cbcaf4-16c8-42ce-a2d7-a13926fd0dbb,False
2024-03-28,Netflix Subscription,-2519.32,Entertainment,f53c3b24-0bee-4eb7-b5fd-59899a23975a,False
2024-03-28,Random Purchase,-1666.05,Other,18ae4ce6-7d7b-459f-a0a7-3577b55698ce,False
2024-03-28,Health Insurance,-4012.7,Healthcare,976932a6-587f-452c-a10f-3ac750790c3f,False
2024-03-28,Charity,-4938.48,Other,e36165cc-d49a-43d2-9ac1-4b4aab172053,False
2024-03-28,Spotify Premium,-3090.58,Entertainment,402b19b7-c29a-4df9-9f2f-fae479ba75a0,False
2024-03-28,Video Game,-3859.65,Entertainment,83bc5316-0ce6-400c-b712-c2ed1ceeefbb,False
2024-03-28,Flipkart Purchase,-2420.33,Shopping,5c607134-db35-4de0-8dbd-f0ea398340e4,False
2024-03-28,Internet Plan,-4929.15,Utilities,ceaaf321-9298-4ec3-8125-7abcf7c1dedb,False
2024-03-28,Salary,27983.47,Income,726d8a26-d8e2-4586-a19b-309119fae2e6,False
2024-03-28,Mobile Recharge,-159.34,Utilities,8c9f86ff-ae11-4759-aef7-ff0d68a7196d,False
2024-03-28,Miscellaneous,-472.37,Other,09842340-28b4-44c3-b58c-636f9c758cb9,False
2024-03-29,Refund,36169.44,Income,02da1f02-3897-4f57-9f1f-34c6dd9bb5bd,False
2024-03-29,Miscellaneous,-2806.64,Other,a44a474b-7f07-4326-9fe3-3cd2e2df7780,False
2024-03-29,Train Ticket,-4813.78,Transportation,803d4e56-71fa-4386-8fd0-a57fb46bbe75,False
2024-03-29,Freelance Project,6372.57,Income,c91c3cac-814f-4399-b803-2aeabf03309c,False
2024-03-29,Lab Tests,-4556.9,Healthcare,0590a9ea-ba28-4abf-adaa-a6c44b2a6f4f,False
2024-03-29,Health Insurance,-1114.19,Healthcare,627b2cf2-e15c-4afb-83e9-0ac9b32b7f00,False
2024-03-29,Miscellaneous,-3867.85,Other,20ec24b5-2d14-4aa6-b036-0f247897d6f1,False
2024-03-30,Lab Tests,-1370.75,Healthcare,1218440b-7e97-495d-a65d-3f0b7e912d03,False
2024-03-30,Lab Tests,-1563.31,Healthcare,97f4a59a-b904-4117-8814-0ad23099877b,False
2024-03-30,Train Ticket,-1567.93,Transportation,2b4d7584-8d59-4622-b1a0-a2842711d1e3,False
2024-03-30,Train Ticket,-529.49,Transportation,7d39f84d-d6ba-49dd-8018-b4da237483eb,False
2024-03-30,Investment Dividend,33297.51,Income,afaa613d-70ea-454c-960d-6297e2d77a78,False
2024-03-30,Car Maintenance,-2741.68,Transportation,0bac7d43-6bcc-4b5e-9c78-f5122567f244,False
2024-03-30,Cafe Coffee Day,-2221.05,Food,73deeecc-519f-47ef-8cff-8332262832fe,False
2024-03-31,Lab Tests,-4928.97,Healthcare,4924e78d-d3fb-4c43-93f4-99fb624d87d5,True
2024-03-31,Mobile Recharge,-4764.49,Utilities,7428b637-0c24-4d0b-94fe-604f760eeba2,True
2024-03-31,Bus Fare,-1876.33,Transportation,8b39954a-12d1-456c-a6bb-459a6ce386f7,False
2024-03-31,Pizza Hut,-3584.39,Food,d67d3d42-385b-4ff7-9acf-291dd1b4c989,False
2024-03-31,Internet Plan,-1296.77,Utilities,1d922370-0351-43fc-9aa3-6861b4f69430,False
2024-04-01,Doctor Consultation,-3993.92,Healthcare,e5b5d292-2398-4240-bddc-1ac8cfa9205d,False
2024-04-01,Udemy Course,-3599.92,Education,46e5fbcc-9ecc-462a-bc7b-ab169f4382d4,False
2024-04-01,Random Purchase,-157.58,Other,51416877-b625-4121-a764-4ff0bae26552,False
2024-04-01,Gift,42723.83,Income,53045a77-0652-483f-86f0-ae68bffb750a,False
2024-04-01,Miscellaneous,-370.25,Other,ea31d84b-6154-4f43-9d80-3743da467436,False
2024-04-01,Myntra Sale,-1367.65,Shopping,8216210a-b0f1-43f8-be6f-fe511764e267,False
2024-04-02,Charity,-2633.36,Other,43d1b453-d6bb-4d0a-8824-96522ee87a72,False
2024-04-02,Salary,32303.07,Income,31a970bd-1168-48f4-967f-b04bf801c08e,False
2024-04-02,Concert Pass,-3389.05,Entertainment,b19290f2-af0e-4091-8476-3e84bb432d7d,False
2024-04-02,Refund,44954.6,Income,d7d7ec66-728f-4ec5-8bf6-9ebc345f2480,False
2024-04-02,Video Game,-1736.34,Entertainment,a21a7f3f-4821-4e98-9a5e-2ca216ddf94b,False
2024-04-02,Cafe Coffee Day,-2028.6,Food,96011934-8da0-44d2-b66a-605aacdefffb,False
2024-04-03,Internet Plan,-1683.23,Utilities,102741ac-9a72-48aa-98a7-7fc6623f86d8,False
2024-04-03,Train Ticket,-4120.68,Transportation,8f23b363-ec66-4529-99df-37b17621e835,False
2024-04-03,Car Maintenance,-634.13,Transportation,7d5086b7-fb7b-47cc-8a51-54b066a87f5c,False
2024-04-03,Service Charge,-4840.62,Other,7f74cb55-223b-4249-8f18-a52d5fd31f60,False
2024-04-04,Grocery Store,-2001.13,Food,f281366f-36b5-4795-9cc8-007d1452fc8b,False
2024-04-04,Spotify Premium,-3683.4,Entertainment,0323e759-1241-49c9-b855-44f0df969d59,False
2024-04-04,Mobile Recharge,-579.48,Utilities,6cc72f8a-5e29-482c-80ac-3e976a298abf,False
2024-04-04,Investment Dividend,45483.61,Income,246b6020-134f-4f1e-9104-edc9fea01801,False
2024-04-04,Movie Tickets,-2603.53,Entertainment,47e93a9c-5fa4-48cb-b373-a41b1ad80b4c,False
2024-04-04,Pharmacy,-4156.68,Healthcare,14f7d8ff-5927-4129-a740-a2e180af1ef5,False
2024-04-04,Pizza Hut,-3488.0,Food,a34d9497-b3f1-4afa-90c7-b5e5da439cb2,False
2024-04-05,Movie Tickets,-2053.34,Entertainment,100b831c-0d49-4b29-b775-d7d5a28bc926,False
2024-04-05,Pharmacy,-158.55,Healthcare,9657292c-d903-419b-a3c3-2f5ba1770d1c,False
2024-04-05,Books Cache,-2432.3,Education,e7d2eb4c-0258-48ae-8e57-41dfabde8c9a,False
2024-04-05,Cafe Coffee Day,-2587.81,Food,283b96dc-09ff-47f7-a764-b20f450880a9,False
2024-04-05,Loan Repayment,-4430.31,Other,441ff550-ae2e-413a-ad17-ebd559f01901,False
2024-04-05,Books Cache,-3928.18,Education,43d51f6d-2c7d-4a74-bb30-3f899a11bfe6,False
2024-04-05,Grocery Store,-4985.76,Food,ba7a2f22-6f20-4ba7-a758-cc1a3525811d,False
2024-04-05,Video Game,-3701.47,Entertainment,e7d24a19-86d8-4949-88a9-f27e08623e83,False
2024-04-05,Health Insurance,-3703.31,Healthcare,ee4c78e4-1ad7-486e-8b91-9b9df8c5b661,False
2024-04-06,Doctor Consultation,-3015.92,Healthcare,41890fc3-58a0-4f21-bb34-e0083a2d9466,False
2024-04-06,Refund,32133.86,Income,d007f60b-00df-4695-bf08-c23b12b05b26,False
2024-04-06,Amazon Order,-3800.35,Shopping,6da2a93a-b08d-437f-b319-499351005b80,False
2024-04-06,Flipkart Purchase,-800.17,Shopping,62674980-517a-43bb-88fe-aed93156f9de,False
2024-04-06,Petrol Pump,-1411.19,Transportation,72c55274-0a9d-4449-a909-3820dfdcea4c,False
2024-04-07,Electricity Bill,-1914.71,Utilities,d5d3149e-41cc-445c-8100-0a30d5e1d9c2,False
2024-04-07,Electricity Bill,-3961.64,Utilities,17ed5733-2719-4a9d-82aa-936857cbd9cc,False
2024-04-07,Restaurant Bill,-3428.31,Food,710ff81a-bb33-4507-bc7a-a66e62e328d9,False
2024-04-07,Workshop Fee,-611.84,Education,0cc7378b-ccc3-4303-a707-6194241d3837,False
2024-04-07,Electronics Store,-2756.39,Shopping,62f0888f-b771-4bf9-99a5-9b5f0275f9c0,False
2024-04-08,Gift,44919.52,Income,3abe87a4-5f8e-400e-b847-7619a8b64b3d,False
2024-04-08,Train Ticket,-1706.12,Transportation,52caaf44-e6de-4c30-b11c-d32de36101ac,False
2024-04-08,Spotify Premium,-3007.26,Entertainment,9b45dcd9-e609-4d50-ab4c-7f0b4e5a6972,False
2024-04-08,Electricity Bill,-341.97,Utilities,a02024ff-9393-42da-a677-340d2810b770,False
2024-04-08,Miscellaneous,-1934.77,Other,8e4ab886-f3ce-4353-aba4-1d218737d99d,False
2024-04-08,Service Charge,-2767.52,Other,96e39d25-767d-4046-bf56-bb3f6f7772e5,False
2024-04-08,Service Charge,-2898.65,Other,4f45fe4b-847a-4ab8-8e5b-00d0ab54d51f,False
2024-04-08,Restaurant Bill,-3776.37,Food,6ae6dce7-6276-411f-ad99-d2d6bfdfc7eb,False
2024-04-08,Pizza Hut,-784.91,Food,ea4e8d7a-8f22-4b26-a4b2-af4cce138489,False
2024-04-08,Lab Tests,-140.77,Healthcare,aff9b773-a158-412c-ba17-8c7f7d0be4e8,False
2024-04-09,Gas Cylinder,-387.03,Utilities,0dcda4e4-1d34-4aee-99fb-dd3c66c41719,False
2024-04-09,Amazon Order,-3693.46,Shopping,73c1dd43-0d7e-4f55-8c99-0c1e7128a5c4,False
2024-04-09,Electricity Bill,-3280.8,Utilities,8be9f3d0-91ad-49df-900f-dadb0751867e,False
2024-04-09,Salary,7362.0,Income,e39b71fa-de9a-409f-b139-b032f22807f5,False
2024-04-09,College Fees,-4029.45,Education,a76f9541-a0c6-4e4b-af72-61fd60eefd80,False
2024-04-09,Myntra Sale,-4206.25,Shopping,4386be32-67c1-48eb-9c1d-dbd575229c47,False
2024-04-10,Gift,20606.45,Income,0c2a9b5e-442e-4485-a431-8f178e5af01e,False
2024-04-10,Spotify Premium,-78.76,Entertainment,d7493ad3-2623-43d4-b3dd-89e88f9b1c48,False
2024-04-10,Miscellaneous,-4066.49,Other,87104c3a-6205-4fe0-b08b-f6f47739d553,False
2024-04-10,Cafe Coffee Day,-4662.41,Food,8ec588d3-6165-4992-a577-ddc43b5b4dfd,False
2024-04-10,Netflix Subscription,-1647.24,Entertainment,94375d95-1aec-47e1-96a6-99ba8a8d7142,False
2024-04-11,Train Ticket,-1372.97,Transportation,48f4ab53-3cda-4355-b7ec-6b6e68a87ac2,False
2024-04-11,Gym Membership,-2421.86,Healthcare,bc305d3d-9000-4c76-8c91-c2437ff64284,False
2024-04-11,Pizza Hut,-2636.82,Food,e4fd191e-5eb4-401d-8694-5d34072da5cb,False
2024-04-11,Charity,-4895.91,Other,58a5e7de-baf2-4bf8-8cf3-b6793d7c9d04,False
2024-04-11,Train Ticket,-3243.01,Transportation,cf3cc36a-25dd-4a15-8fb2-a13eb2e50692,False
2024-04-11,Clothing Mall,-3383.2,Shopping,b423b147-15f7-484b-81a5-7cc50d818e91,False
2024-04-12,Workshop Fee,-575.46,Education,0d3df6cb-fd95-443f-a6ae-e0871ab16406,False
